Populations
184.0
5239.0
750.0
1144.0
2042.0
80.0
285.0
391.0
32556.0
481.0
556.0
246.0
197.0
51.0
7347.0
8250.0
375.0
944.0
389.0
777.0
157.0
6457.0
604.0
3332.0
347.0
99.0
27.0
751.0
91.0
294.0
358.0
460.0
433.0
199.0
851.0
369.0
422.0
391.0
193.0
531.0
292.0
97.0
3757.0
167.0
695.0
2210.0
412.0
273.0
196.0
517.0
227.0
168.0
6335.0
87.0
2975.0
69.0
594.0
64.0
695.0
52.0
104.0
202.0
697.0
172.0
327.0
102.0
531.0
419.0
491.0
974.0
701.0
419.0
496.0
862.0
262.0
2737.0
86.0
262.0
588.0
272.0
9046.0
4359.0
581.0
254.0
239.0
132.0
487.0
851.0
615.0
719.0
4344.0
219.0
4022.0
575.0
152.0
8456.0
199.0
220.0
2403.0
36613.0
78256.0
5090.0
5498.0
54542.0
39571.0
10925.0
3447.0
49974.0
5170.0
245628.0
10839.0
4091.0
3447.0
4830.0
11882.0
11279.0
3913.0
17270.0
740.0
5003.0
32574.0
17448.0
67468.0
26754.0
23031.0
1320.0
1964.0
221140.0
232143.0
7457.0
69648.0
6001.0
652.0
5005.0
1822.0
444.0
2007.0
28336.0
52819.0
5171.0
1470.0
36756.0
44803.0
452084.0
1800.0
20751.0
41388.0
7316.0
13154.0
3027.0
905.0
15215.0
159789.0
1488750.0
2415.0
4272.0
40308.0
39114.0
3654.0
27963.0
9479.0
26289.0
3560.0
26418.0
223514.0
10037.0
10724.0
46351.0
5564.0
14854.0
5684.0
1997.0
2287.0
2900.0
121287.0
4106.0
166842.0
4899.0
6704.0
1358.0
524295.0
555.0
2912.0
6532.0
3698.0
3020.0
348.0
9409.0
6290.0
95429.0
207.0
2842.0
121.0
115.0
5471.0
281.0
395.0
949.0
750.0
96.0
716.0
152.0
117.0
10796.0
351.0
4639.0
1072.0
3033.0
166.0
2160.0
2533.0
503.0
2924.0
123.0
4712.0
170.0
10427.0
496.0
1819.0
939.0
101.0
7640.0
105.0
27347.0
471.0
436.0
146.0
32117.0
38284.0
443.0
5407.0
2446.0
312.0
104.0
346.0
40.0
263.0
641.0
100.0
311.0
30.0
122.0
123.0
15308.0
137.0
572.0
2148.0
3934.0
766.0
608.0
365.0
235.0
3061.0
1807.0
18686.0
268.0
1969.0
187.0
24502.0
625.0
545.0
79.0
1527.0
483.0
11836.0
762.0
249.0
1279.0
2211.0
338.0
169.0
359.0
209.0
1887.0
1978.0
1383.0
10170.0
501.0
2530.0
4631.0
637.0
162.0
282.0
1595.0
364.0
9288.0
2571.0
1024.0
505.0
372.0
242.0
62939.0
69.0
3284.0
958.0
635.0
377.0
96.0
470.0
5411.0
456.0
115.0
384.0
2381.0
4690.0
98.0
1751.0
117.0
278.0
218.0
313.0
6632.0
2802.0
1671.0
598.0
3265.0
785.0
1284.0
1128.0
300.0
1390.0
4533.0
869.0
402.0
2360.0
903.0
419.0
112.0
603.0
18491.0
2762.0
1603.0
363.0
510.0
2811.0
344.0
344.0
2193.0
2076.0
423.0
134.0
2306.0
94.0
6171.0
76899.0
148.0
177.0
220.0
1346.0
4233.0
988.0
15220.0
87443.0
873.0
173.0
508.0
62.0
195.0
353.0
176.0
198.0
518.0
243.0
287.0
2056.0
418.0
3298.0
125.0
27.0
686.0
161.0
185.0
2220.0
1134.0
3476.0
814.0
434.0
574.0
2390.0
4992.0
2769.0
1300.0
204.0
9158.0
884.0
227.0
377.0
85.0
119.0
2190.0
720.0
864.0
2843.0
1308.0
765.0
252.0
2311.0
13163.0
641.0
527.0
4255.0
405.0
371.0
146.0
1425.0
7154.0
452.0
11748.0
824.0
268.0
119.0
656.0
612.0
1035.0
61.0
566.0
578.0
10036.0
1056.0
2143.0
287.0
35478.0
171.0
2713.0
1407.0
284.0
545.0
103.0
634.0
2368.0
584.0
656.0
209.0
28657.0
452.0
113.0
117.0
39.0
3465.0
564.0
70187.0
2047.0
568.0
739.0
1675.0
256.0
954.0
441.0
280.0
741.0
462.0
87.0
2171.0
731.0
423.0
2504.0
1661.0
2341.0
1953.0
275.0
500.0
1868.0
431.0
257.0
1254.0
273.0
2322.0
2673.0
196537.0
743.0
1046.0
4245.0
95.0
160.0
7714.0
1154.0
281.0
95.0
1686.0
181.0
4069.0
67.0
508.0
690.0
751.0
834.0
204.0
5.0
11713.0
10859.0
978.0
3293.0
1130.0
4054.0
82.0
12288.0
2535.0
1138.0
1327.0
1129.0
17577.0
2312.0
429.0
1811.0
5726.0
302.0
324.0
388.0
1203.0
106.0
348.0
1502.0
9778.0
348.0
138.0
211.0
6782.0
63.0
626.0
12298.0
777.0
2817.0
1062.0
410.0
147.0
1639.0
1636.0
4614.0
1187.0
7731.0
67.0
505.0
373.0
847.0
64633.0
371.0
911.0
62.0
229.0
176.0
262.0
193.0
145.0
1261.0
175.0
782.0
7553.0
659.0
84.0
3660.0
665.0
606.0
27016.0
3474.0
273.0
1085.0
63.0
439.0
132.0
4959.0
241.0
267.0
268.0
1452.0
3774.0
110.0
47035.0
234.0
604.0
352.0
823.0
6597.0
217.0
426.0
425.0
3009.0
70.0
290.0
4654.0
304.0
3266.0
220.0
755.0
198.0
458.0
118.0
1919.0
1397.0
137.0
455.0
1333.0
753.0
110.0
58895.0
193.0
486.0
260.0
60.0
218.0
28616.0
229.0
244.0
127.0
112.0
1646.0
448.0
220.0
23525.0
148.0
3296.0
4779.0
81.0
29824.0
286.0
187.0
15680.0
1828.0
73.0
103.0
421.0
73123.0
90.0
1649.0
2221.0
864.0
294.0
546.0
9277.0
565.0
145.0
460.0
523.0
597.0
194.0
779.0
557.0
30049.0
403.0
223.0
53.0
239.0
2548.0
528.0
7194.0
1813.0
447.0
176.0
599.0
341.0
759.0
167.0
184.0
23006.0
86.0
36.0
4110.0
340.0
247.0
60.0
1344.0
3544.0
4758.0
4362.0
5960.0
178.0
204.0
703.0
73.0
373.0
2402.0
25686.0
186.0
345.0
91.0
5416.0
744.0
268.0
38.0
74.0
151.0
507.0
540.0
899.0
367.0
166.0
404.0
188.0
932.0
2117.0
8332.0
1196.0
104.0
31239.0
20657.0
75641.0
18969.0
84322.0
49493.0
2718.0
184.0
19933.0
343248.0
10058.0
3753.0
105508.0
70700.0
57497.0
17726.0
17543.0
16682.0
20127.0
28814.0
7191.0
28742.0
13676.0
3765.0
14846.0
47407.0
358597.0
76419.0
30310.0
23033.0
39455.0
35820.0
77356.0
42757.0
26491.0
2108.0
27426.0
115403.0
34622.0
5116.0
1710.0
3864.0
1248.0
20590.0
1072.0
25567.0
40330.0
53673.0
4394.0
4904.0
82155.0
104391.0
29660.0
23954.0
39310.0
13364.0
8066.0
7962.0
5208.0
65968.0
40272.0
10861.0
10012.0
109318.0
3807.0
13231.0
93002.0
52655.0
45719.0
49629.0
87714.0
80164.0
76457.0
17925.0
252422.0
84870.0
35457.0
11318.0
15029.0
8695.0
98632.0
42734.0
16789.0
2006.0
1470.0
53123.0
5962.0
12954.0
97559.0
124711.0
23551.0
7645.0
158391.0
23391.0
9377.0
111918.0
7360.0
48346.0
7394.0
24021.0
39313.0
60009.0
48779.0
103690.0
34048.0
43088.0
65993.0
52426.0
4261.0
1662.0
27745.0
56363.0
22955.0
18660.0
917.0
5044.0
112873.0
21657.0
48775.0
1602.0
28867.0
54635.0
101435.0
43107.0
24048.0
159038.0
115111.0
30556.0
16849.0
10335.0
60994.0
7266.0
147575.0
725.0
26961.0
10466.0
7534.0
107684.0
10740.0
1366.0
15162.0
7946.0
73384.0
201812.0
7252.0
827.0
11836.0
32129.0
56464.0
5939.0
221986.0
505882.0
138574.0
24337.0
59490.0
174389.0
50660.0
194478.0
50719.0
30289.0
8364.0
12290.0
12808.0
16793.0
6567.0
13342.0
7176.0
5625.0
11653.0
54324.0
14393.0
85681.0
149392.0
11440.0
81046.0
24660.0
19773.0
92062.0
1893.0
54154.0
11144.0
36096.0
6005.0
6836.0
194708.0
58673.0
6798.0
15665.0
26845.0
5126.0
79302.0
222.0
111182.0
7296.0
229985.0
1436.0
814.0
4570.0
97426.0
14306.0
13169.0
11588.0
20493.0
24589.0
23176.0
30951.0
64452.0
16493.0
61392.0
5411.0
55288.0
78853.0
4695.0
80833.0
58160.0
49001.0
159055.0
15860.0
40272.0
38783.0
12099.0
19141.0
31348.0
33122.0
25961.0
24738.0
44390.0
12833.0
8514.0
83547.0
13538.0
63301.0
23600.0
20533.0
43260.0
467892.0
6617.0
11668.0
29929.0
8212.0
3857799.0
36747.0
30141.0
729.0
70709.0
12393.0
62624.0
12832.0
8253.0
35738.0
71067.0
1163.0
20253.0
36673.0
12152.0
27659.0
11398.0
81474.0
32881.0
80793.0
22078.0
14159.0
68800.0
95290.0
203547.0
36955.0
1419.0
37528.0
63305.0
29003.0
60937.0
3464.0
35088.0
16511.0
199552.0
39420.0
10370.0
76621.0
3330.0
106810.0
78340.0
59387.0
4912.0
3046.0
43621.0
10576.0
87068.0
27393.0
106278.0
53301.0
21194.0
400740.0
37278.0
171293.0
7558.0
167211.0
139419.0
9580.0
18342.0
7396.0
15566.0
201555.0
38189.0
15407.0
155650.0
50013.0
45907.0
66363.0
13606.0
26216.0
54680.0
14777.0
138547.0
20659.0
71326.0
58921.0
63522.0
10893.0
18729.0
7785.0
65664.0
51673.0
10348.0
33831.0
72338.0
984.0
447.0
150812.0
55023.0
21856.0
2030.0
4490.0
49071.0
66997.0
170746.0
17687.0
42323.0
48879.0
14157.0
90755.0
69916.0
67693.0
79009.0
24842.0
101740.0
106516.0
28325.0
3369.0
7563.0
14686.0
23298.0
313673.0
59030.0
41232.0
1886.0
8190.0
54393.0
124519.0
2439.0
475516.0
5907.0
154484.0
12491.0
213295.0
42165.0
107734.0
29092.0
64882.0
342.0
1338348.0
33737.0
23880.0
825863.0
40150.0
24567.0
45384.0
3998.0
982765.0
1900.0
35360.0
86890.0
45878.0
86752.0
13269.0
99670.0
29720.0
58502.0
73927.0
330920.0
89639.0
119311.0
179013.0
62041.0
16767.0
101459.0
91812.0
29963.0
170685.0
55343.0
30677.0
7037.0
11670.0
24664.0
33878.0
7525.0
23778.0
17117.0
10213.0
11016.0
11185.0
125793.0
13154.0
26478.0
5343.0
10849.0
4804.0
20296.0
95304.0
21286.0
25860.0
65547.0
38915.0
297984.0
28644.0
146197.0
16616.0
2457.0
8954.0
13784.0
419.0
105208.0
36099.0
128412.0
9093.0
147027.0
84669.0
364.0
16156.0
60933.0
993.0
69733.0
78049.0
25713.0
15907.0
71763.0
75209.0
93899.0
117796.0
114.0
120336.0
5925.0
127081.0
96047.0
30011.0
65695.0
25495.0
8559.0
51881.0
2941.0
107440.0
34781.0
8399.0
91377.0
2267.0
49523.0
3514.0
86177.0
33192.0
5166.0
4845.0
6128.0
27144.0
6898.0
7389.0
56271.0
5461.0
66735.0
2965.0
7679.0
65105.0
52265.0
21098.0
518.0
1686.0
9433.0
267.0
779.0
193.0
109745.0
6680.0
1555.0
339030.0
6345.0
3826.0
2433.0
2379.0
5267.0
242.0
119.0
383.0
853.0
16.0
342.0
101808.0
892.0
72.0
4564.0
34636.0
239.0
58298.0
5513.0
2662.0
4013.0
798.0
109.0
16462.0
6489.0
10651.0
51348.0
2206.0
103743.0
2271.0
673.0
251.0
6226.0
864.0
286.0
343.0
125.0
705.0
431834.0
1301.0
48421.0
8474.0
9046.0
420.0
1503.0
132.0
1183.0
109.0
173.0
4324.0
502.0
561.0
1678.0
8818.0
634265.0
907.0
322.0
931.0
710.0
17216.0
622.0
6474.0
4526.0
256.0
5222.0
1364.0
280.0
31177.0
19272.0
6017.0
19576.0
670.0
11794.0
10903.0
570.0
402.0
3888.0
148612.0
7592.0
11451.0
26891.0
1171.0
714.0
1156.0
9400.0
2727.0
12696.0
241.0
139.0
1023.0
1059.0
4459.0
9677.0
19186.0
507.0
1764.0
59899.0
452.0
95357.0
661.0
14454.0
141.0
5892.0
6515.0
75.0
70.0
932.0
1786.0
261.0
784.0
2271.0
104.0
923.0
638.0
2380.0
726.0
1692.0
708.0
263.0
281.0
11051.0
1227.0
1161.0
1489.0
72.0
716.0
237.0
1383.0
25733.0
815.0
7046.0
391.0
8.0
145516.0
7836.0
192.0
2003.0
2302.0
778.0
2594.0
1868.0
43775.0
5197.0
878.0
11852.0
88669.0
19074.0
70223.0
2092.0
986.0
1341.0
5172.0
428.0
131.0
3775.0
2509.0
283.0
5787.0
1026.0
119.0
4431.0
65.0
18981.0
5742.0
433.0
512.0
1349.0
799.0
534.0
1478.0
4551.0
36891.0
532.0
695.0
428.0
873.0
1809.0
336.0
162.0
3065.0
1058.0
468.0
1014.0
317.0
1713.0
2644.0
2512.0
34.0
1425.0
1095.0
47169.0
237.0
854.0
66.0
2557.0
748.0
139.0
107772.0
126.0
2453.0
99.0
263.0
256.0
931.0
9267.0
497.0
3920.0
400.0
155.0
493.0
5317.0
876.0
631.0
41.0
147.0
184.0
3331.0
5830.0
91.0
2972.0
582.0
169.0
3915.0
628.0
619.0
2844.0
376.0
1441.0
57.0
12029.0
14727.0
669.0
251.0
12782.0
611.0
2291.0
124140.0
1157.0
8771.0
43.0
5253.0
396.0
113.0
108.0
585.0
2977.0
540.0
154.0
6514.0
563.0
109169.0
30717.0
906.0
397.0
667.0
19751.0
944.0
7189.0
2364.0
425.0
3551.0
19158.0
747.0
146425.0
60603.0
82807.0
4024.0
12830.0
43.0
9367.0
519.0
124893.0
3492.0
1236.0
60638.0
47325.0
51488.0
31774.0
73153.0
130741.0
27707.0
1973.0
87190.0
40502.0
40261.0
125109.0
925.0
35808.0
109915.0
55404.0
1493.0
444.0
233.0
267.0
1197.0
1099.0
176.0
1281.0
346.0
2117.0
3506.0
1420.0
3008.0
829.0
1713.0
1644.0
348.0
37089.0
390.0
6156.0
111.0
1339.0
391.0
878.0
799.0
6628.0
1007.0
3664.0
75.0
127.0
384.0
270.0
3835.0
189.0
2841.0
232.0
233.0
19483.0
9797.0
3987.0
561.0
2661.0
32367.0
5373.0
1062.0
1951.0
373.0
1373.0
7169.0
2260.0
215.0
10708.0
466.0
2071.0
162.0
71292.0
188.0
1379.0
632323.0
9272.0
475.0
41920.0
536.0
1549.0
2260.0
44474.0
7621.0
1136.0
1832.0
12864.0
2050.0
13918.0
36981.0
8792.0
1437.0
2597.0
17665.0
118.0
5821.0
49.0
453.0
3895.0
1570.0
2042.0
110.0
17817.0
6277.0
4522.0
340.0
3164.0
2520.0
87836.0
2774.0
46340.0
2910.0
70101.0
50672.0
1190.0
718.0
603.0
974.0
1097.0
334.0
7711.0
2726.0
2997.0
1157.0
14484.0
224.0
9954.0
161248.0
2842.0
281.0
26449.0
698.0
984.0
1723.0
3183.0
2225.0
3581.0
403.0
108732.0
29421.0
7036.0
138.0
17217.0
11260.0
55001.0
772.0
32345.0
49411.0
125287.0
907.0
1559.0
22351.0
1707.0
3055.0
42221.0
6510.0
30574.0
2979.0
95489.0
62035.0
4258.0
19319.0
77439.0
5487.0
27447.0
62357.0
85442.0
12809.0
48134.0
3824.0
35444.0
1746.0
2321.0
2229.0
271.0
20803.0
2624.0
2391.0
361.0
18899.0
403.0
757.0
5286.0
11705.0
4583.0
11913.0
170747.0
5744.0
65725.0
6514.0
42645.0
20293.0
564.0
1863.0
3033.0
4181.0
126047.0
224.0
438.0
947.0
260.0
2230.0
869.0
3890.0
38467.0
6977.0
628.0
824.0
666.0
1433.0
9181.0
5979.0
12066.0
806.0
21008.0
38327.0
493.0
600.0
1718.0
1912.0
1444.0
231941.0
22495.0
3618.0
235.0
5494.0
260.0
3092.0
1937.0
11628.0
145236.0
3960.0
63190.0
166.0
1122.0
2646.0
2732.0
89.0
8249.0
3967.0
4140.0
1429.0
1313.0
1380.0
7172.0
6279.0
836507.0
21682.0
244.0
4452.0
549.0
875.0
3247.0
57221.0
413.0
837.0
4995.0
12762.0
814.0
1377.0
25057.0
63369.0
4570.0
366.0
14098.0
5120.0
10.0
1839.0
12099.0
3450.0
1265.0
2620.0
99999.0
14574.0
8314.0
2126.0
14700.0
35786.0
10627.0
77878.0
6258.0
33772.0
69100.0
561.0
724.0
186.0
25.0
340.0
20796.0
10714.0
6919.0
6993.0
13751.0
3262.0
18974.0
6391.0
453.0
4283.0
2769.0
16337.0
2785.0
2211.0
427.0
1928.0
8461.0
16820.0
55026.0
9094.0
16.0
4059.0
5188.0
1245.0
856.0
77048.0
3113.0
665.0
1092.0
413892.0
90588.0
110754.0
30396.0
10609.0
14231.0
609.0
3205.0
9140.0
9733.0
128729.0
2449.0
1498.0
1714.0
12655.0
3865.0
20115.0
7112.0
5174.0
14934.0
22900.0
13587.0
209.0
7362.0
42413.0
60565.0
42971.0
12272.0
58378.0
1426.0
1788.0
2658.0
42832.0
56945.0
354.0
1827.0
38354.0
5585.0
13703.0
15701.0
10813.0
8466.0
421.0
249562.0
38376.0
133.0
35291.0
5962.0
10472.0
104124.0
8532.0
49889.0
1169.0
77374.0
12852.0
24180.0
907.0
20342.0
36167.0
11814.0
4394.0
25701.0
673.0
6239.0
160306.0
756.0
52340.0
7003.0
1732.0
18887.0
49686.0
88016.0
35903.0
1594.0
897.0
102984.0
563.0
3045.0
56766.0
2670.0
3406.0
168716.0
16869.0
7811.0
247.0
508.0
1433.0
2135.0
33129.0
25413.0
35162.0
16970.0
13407.0
6417.0
39171.0
1369.0
599.0
295.0
9391.0
246541.0
1148.0
54651.0
6741.0
52811.0
10249.0
694.0
22364.0
10340.0
17267.0
2041.0
758.0
1796.0
460.0
4924.0
12235.0
12028.0
1196.0
4983.0
7601.0
9048.0
5405.0
15841.0
21522.0
88843.0
5924.0
20566.0
186971.0
62557.0
347645.0
23657.0
14248.0
25189.0
5763.0
43940.0
6735.0
1988.0
3533.0
5111.0
21054.0
685.0
15527.0
2448.0
1022.0
4929.0
380.0
826.0
12.0
691.0
58679.0
19164.0
6185.0
67641.0
101903.0
14609.0
282.0
1955.0
776.0
6788.0
2737.0
11995.0
2580.0
37063.0
34975.0
28924.0
33540.0
391.0
499.0
13830.0
1805.0
2894.0
21215.0
4677.0
5270.0
658.0
543.0
3377.0
652.0
77431.0
102.0
709.0
167.0
3518.0
61981.0
158.0
1162.0
377.0
16393.0
247.0
587.0
1237.0
1760.0
209.0
1428.0
349.0
3897.0
118999.0
443775.0
443.0
7057.0
197872.0
6782.0
208.0
240.0
2771.0
899.0
12603.0
3287.0
1472.0
6537.0
274.0
378.0
4426.0
120.0
1706.0
561.0
621.0
299.0
227.0
3488.0
563.0
4835.0
2745.0
1269.0
101.0
721.0
1047.0
1318.0
364.0
2042.0
465.0
840.0
7875.0
381.0
6209.0
212.0
218.0
1423.0
528.0
1185.0
15640.0
1148.0
171.0
2191.0
12735.0
1918.0
534.0
4718.0
525.0
9821.0
15812.0
133.0
5059.0
794.0
23791.0
200.0
255.0
573.0
24958.0
19810.0
1193.0
278.0
9775.0
7531.0
401.0
15790.0
4288.0
2537.0
334.0
1571.0
3121.0
1726.0
7733.0
2666.0
2200.0
898.0
3679.0
276.0
348.0
4853.0
668.0
586.0
14649.0
582.0
1950.0
198413.0
1118.0
6495.0
373.0
15408.0
525.0
11297.0
4172.0
13347.0
811.0
521.0
175.0
5532.0
13037.0
3669.0
4638.0
5860.0
141.0
12044.0
33413.0
243.0
564.0
222.0
1869.0
956.0
2001.0
4399.0
2255.0
546.0
19853.0
129.0
1959.0
253.0
186.0
571.0
341.0
783.0
2780.0
148.0
8482.0
11834.0
31269.0
16215.0
571.0
27926.0
47224.0
119.0
2409.0
541.0
5341.0
35584.0
6480.0
25.0
1486.0
4499.0
1810.0
285.0
1630.0
1486.0
1297.0
422.0
904.0
4150.0
13720.0
726.0
320.0
16206.0
9048.0
762.0
640.0
6012.0
5418.0
18874.0
3922.0
1084.0
9446.0
9721.0
979.0
1011.0
450.0
34786.0
8913.0
202.0
86.0
100.0
2404.0
674.0
242.0
155.0
5202.0
723.0
277.0
2035.0
294.0
3100.0
3252.0
2757.0
3370.0
859.0
23389.0
12210.0
271.0
1696.0
969.0
2846.0
1014.0
7098.0
6698.0
168.0
2779.0
479.0
4489.0
5611.0
4268.0
518.0
3081.0
4021.0
873.0
318.0
331.0
34751.0
3599.0
532.0
3093.0
9667.0
888.0
1136.0
2424.0
1390.0
197.0
485.0
335.0
316.0
591.0
978.0
4974.0
137.0
151.0
3662.0
9601.0
979.0
365.0
139.0
10268.0
82306.0
4580.0
169.0
30990.0
324.0
16285.0
642.0
236.0
7076.0
30478.0
2667.0
3391.0
750.0
2129.0
29481.0
596.0
2939.0
852.0
396.0
224.0
12266.0
205.0
1509.0
1966.0
5657.0
10646.0
89.0
1584.0
2399.0
6486.0
1884.0
2828.0
1279.0
1097.0
837.0
528.0
4389.0
1046.0
22599.0
649.0
91234.0
5622.0
3984.0
94.0
4109.0
417.0
58359.0
1396.0
375.0
220.0
1798.0
181.0
1035.0
469.0
4172.0
268.0
2133.0
681.0
19401.0
3037.0
602.0
35015.0
204.0
377.0
13349.0
3349.0
2609.0
213.0
408.0
1826.0
300.0
6859.0
532.0
14506.0
1080.0
576.0
1282.0
2214.0
1700.0
1091.0
4986.0
1320.0
707.0
267.0
34174.0
634.0
3356.0
1692.0
15632.0
976.0
672.0
230.0
147.0
482.0
4090.0
678.0
3538.0
252.0
507.0
438.0
1274.0
231.0
1251.0
207.0
2169.0
4706.0
153.0
734.0
614.0
218.0
34662.0
2093.0
3869.0
2289.0
421.0
14730.0
410.0
745.0
1326.0
508.0
313.0
750.0
317.0
20598.0
646.0
1442.0
6096.0
851.0
14253.0
266.0
3664.0
133.0
1058.0
193.0
176.0
178.0
2628.0
1151.0
293.0
773.0
64.0
1048.0
386.0
829.0
1415.0
10452.0
95.0
9198.0
3645.0
15493.0
36.0
1010.0
1145.0
4144.0
141.0
36159.0
220.0
4051.0
93692.0
2553.0
783.0
17606.0
369.0
5829.0
99419.0
166.0
989.0
267.0
142022.0
356.0
772.0
3587.0
243.0
138.0
347.0
1029.0
446.0
281.0
269.0
578.0
52650.0
19026.0
4284.0
3100.0
2003.0
1332.0
2806.0
422.0
29779.0
2437.0
529.0
26281.0
5940.0
19681.0
161.0
4464.0
426.0
133.0
203.0
16253.0
7599.0
715.0
2553.0
6283.0
906.0
64.0
3118.0
169.0
179.0
87.0
211.0
4237.0
1522.0
9070.0
18488.0
6718.0
2601.0
16672.0
406.0
527.0
8404.0
470.0
2279.0
1803.0
865.0
268.0
1739.0
3067.0
6976.0
741.0
3693.0
20501.0
1634.0
592.0
57597.0
1762.0
125.0
10609.0
111.0
3841.0
14226.0
505.0
2009.0
663.0
1339.0
4224.0
410.0
70712.0
1856.0
424.0
4007.0
2888.0
737.0
14322.0
5816.0
2793.0
3523.0
479.0
668.0
283.0
589.0
1371.0
353.0
14271.0
1133.0
1339.0
921.0
381.0
25135.0
320.0
159.0
2117.0
2153.0
349.0
1005.0
1155.0
345610.0
1969.0
123.0
270.0
4421.0
14199.0
942.0
360.0
1091.0
694.0
29.0
368.0
392.0
2281.0
11852.0
311.0
207.0
212303.0
2610.0
259.0
4170.0
10425.0
70.0
47668.0
322.0
594.0
902.0
229.0
1083.0
14166.0
529.0
7.0
272.0
45579.0
920.0
819.0
511.0
157.0
379.0
2353.0
